sample_id,taxid,name,lvl_type,rank,reads_all,reads_lvl,relative_abundance_all,relative_abundance_lvl
SAMP_044,1004,Taxon_1004,F,family,551.0,413.0,0.5537688442211055,0.4150753768844221
SAMP_044,1005,Taxon_1005,G,genus,120.0,77.0,0.12060301507537688,0.07738693467336684
SAMP_044,1007,Taxon_1007,D,D,119.0,65.0,0.11959798994974874,0.06532663316582915
SAMP_044,1008,Taxon_1008,P,phylum,455.0,358.0,0.457286432160804,0.3597989949748744
SAMP_044,1009,Taxon_1009,C,class,529.0,400.0,0.5316582914572864,0.4020100502512563
SAMP_044,1012,Taxon_1012,G,genus,922.0,397.0,0.9266331658291457,0.39899497487437185
SAMP_044,1013,Taxon_1013,S,species,995.0,301.0,1.0,0.30251256281407035
SAMP_044,1015,Taxon_1015,P,phylum,36.0,16.0,0.036180904522613064,0.016080402010050253
SAMP_044,1017,Taxon_1017,O,order,260.0,80.0,0.2613065326633166,0.08040201005025126
SAMP_044,1018,Taxon_1018,F,family,230.0,23.0,0.23115577889447236,0.023115577889447236
SAMP_044,1020,Taxon_1020,S,species,328.0,59.0,0.32964824120603015,0.0592964824120603
SAMP_044,1022,Taxon_1022,P,phylum,296.0,94.0,0.2974874371859296,0.09447236180904522
SAMP_044,1023,Taxon_1023,C,class,979.0,445.0,0.9839195979899498,0.4472361809045226
SAMP_044,1025,Taxon_1025,F,family,445.0,146.0,0.4472361809045226,0.14673366834170853
SAMP_044,1027,Taxon_1027,S,species,835.0,184.0,0.8391959798994975,0.1849246231155779
SAMP_044,1030,Taxon_1030,C,class,77.0,49.0,0.07738693467336684,0.04924623115577889
SAMP_044,1033,Taxon_1033,G,genus,400.0,120.0,0.4020100502512563,0.12060301507537688
SAMP_044,1036,Taxon_1036,P,phylum,922.0,563.0,0.9266331658291457,0.5658291457286432
SAMP_044,1037,Taxon_1037,C,class,262.0,165.0,0.2633165829145729,0.1658291457286432
SAMP_044,1038,Taxon_1038,O,order,328.0,141.0,0.32964824120603015,0.14170854271356784
SAMP_044,1039,Taxon_1039,F,family,362.0,49.0,0.36381909547738694,0.04924623115577889
SAMP_044,1041,Taxon_1041,S,species,377.0,242.0,0.37889447236180906,0.24321608040201004
SAMP_044,1043,Taxon_1043,P,phylum,340.0,278.0,0.3417085427135678,0.2793969849246231
SAMP_044,1044,Taxon_1044,C,class,258.0,95.0,0.2592964824120603,0.09547738693467336
SAMP_044,1048,Taxon_1048,S,species,800.0,409.0,0.8040201005025126,0.41105527638190953
SAMP_044,1049,Taxon_1049,D,D,813.0,166.0,0.8170854271356784,0.16683417085427135
SAMP_044,1050,Taxon_1050,P,phylum,570.0,155.0,0.5728643216080402,0.15577889447236182
SAMP_044,1052,Taxon_1052,O,order,261.0,106.0,0.2623115577889447,0.10653266331658291
SAMP_044,1055,Taxon_1055,S,species,630.0,469.0,0.6331658291457286,0.471356783919598
SAMP_044,1059,Taxon_1059,O,order,451.0,105.0,0.45326633165829144,0.10552763819095477
SAMP_044,1060,Taxon_1060,F,family,250.0,31.0,0.25125628140703515,0.031155778894472363
SAMP_044,1061,Taxon_1061,G,genus,323.0,131.0,0.3246231155778894,0.13165829145728644
SAMP_044,1062,Taxon_1062,S,species,924.0,760.0,0.928643216080402,0.7638190954773869
SAMP_044,1065,Taxon_1065,C,class,827.0,724.0,0.8311557788944723,0.7276381909547739
SAMP_044,1068,Taxon_1068,G,genus,296.0,105.0,0.2974874371859296,0.10552763819095477
SAMP_044,1069,Taxon_1069,S,species,726.0,94.0,0.7296482412060301,0.09447236180904522
SAMP_044,1073,Taxon_1073,O,order,216.0,68.0,0.21708542713567838,0.06834170854271357
SAMP_044,1074,Taxon_1074,F,family,832.0,126.0,0.8361809045226131,0.12663316582914572
SAMP_044,1075,Taxon_1075,G,genus,245.0,34.0,0.24623115577889448,0.034170854271356785
SAMP_044,1078,Taxon_1078,P,phylum,318.0,225.0,0.31959798994974875,0.22613065326633167
SAMP_044,1083,Taxon_1083,S,species,36.0,29.0,0.036180904522613064,0.02914572864321608
SAMP_044,1085,Taxon_1085,P,phylum,730.0,589.0,0.7336683417085427,0.5919597989949749
SAMP_044,1086,Taxon_1086,C,class,341.0,121.0,0.342713567839196,0.12160804020100502
SAMP_044,1093,Taxon_1093,C,class,855.0,647.0,0.8592964824120602,0.650251256281407
SAMP_044,1095,Taxon_1095,F,family,898.0,612.0,0.9025125628140703,0.6150753768844222
SAMP_044,1096,Taxon_1096,G,genus,364.0,114.0,0.3658291457286432,0.11457286432160804
SAMP_044,1097,Taxon_1097,S,species,198.0,35.0,0.19899497487437187,0.035175879396984924
SAMP_045,1000,Taxon_1000,D,D,763.0,184.0,0.7722672064777328,0.1862348178137652
SAMP_045,1001,Taxon_1001,P,phylum,113.0,44.0,0.11437246963562753,0.044534412955465584
SAMP_045,1002,Taxon_1002,C,class,378.0,150.0,0.3825910931174089,0.15182186234817813
SAMP_045,1003,Taxon_1003,O,order,312.0,279.0,0.3157894736842105,0.2823886639676113
SAMP_045,1004,Taxon_1004,F,family,329.0,294.0,0.33299595141700405,0.2975708502024291
SAMP_045,1008,Taxon_1008,P,phylum,78.0,9.0,0.07894736842105263,0.009109311740890687
SAMP_045,1011,Taxon_1011,F,family,604.0,515.0,0.611336032388664,0.521255060728745
SAMP_045,1013,Taxon_1013,S,species,500.0,114.0,0.5060728744939271,0.11538461538461539
SAMP_045,1014,Taxon_1014,D,D,561.0,164.0,0.5678137651821862,0.1659919028340081
SAMP_045,1015,Taxon_1015,P,phylum,284.0,145.0,0.2874493927125506,0.14676113360323886
SAMP_045,1016,Taxon_1016,C,class,222.0,123.0,0.22469635627530365,0.12449392712550607
SAMP_045,1018,Taxon_1018,F,family,265.0,186.0,0.2682186234817814,0.1882591093117409
SAMP_045,1019,Taxon_1019,G,genus,666.0,231.0,0.6740890688259109,0.23380566801619435
SAMP_045,1020,Taxon_1020,S,species,372.0,311.0,0.3765182186234818,0.3147773279352227
SAMP_045,1022,Taxon_1022,P,phylum,910.0,408.0,0.9210526315789473,0.41295546558704455
SAMP_045,1025,Taxon_1025,F,family,670.0,222.0,0.6781376518218624,0.22469635627530365
SAMP_045,1026,Taxon_1026,G,genus,916.0,340.0,0.9271255060728745,0.3441295546558704
SAMP_045,1028,Taxon_1028,D,D,762.0,176.0,0.771255060728745,0.17813765182186234
SAMP_045,1029,Taxon_1029,P,phylum,313.0,41.0,0.3168016194331984,0.04149797570850203
SAMP_045,1031,Taxon_1031,O,order,941.0,697.0,0.9524291497975709,0.7054655870445344
SAMP_045,1032,Taxon_1032,F,family,812.0,582.0,0.8218623481781376,0.5890688259109311
SAMP_045,1033,Taxon_1033,G,genus,379.0,316.0,0.38360323886639675,0.31983805668016196
SAMP_045,1034,Taxon_1034,S,species,793.0,417.0,0.8026315789473685,0.42206477732793524
SAMP_045,1039,Taxon_1039,F,family,720.0,171.0,0.728744939271255,0.17307692307692307
SAMP_045,1040,Taxon_1040,G,genus,818.0,89.0,0.8279352226720648,0.09008097165991903
SAMP_045,1041,Taxon_1041,S,species,642.0,369.0,0.6497975708502024,0.3734817813765182
SAMP_045,1042,Taxon_1042,D,D,508.0,411.0,0.5141700404858299,0.4159919028340081
SAMP_045,1045,Taxon_1045,O,order,204.0,30.0,0.20647773279352227,0.030364372469635626
SAMP_045,1046,Taxon_1046,F,family,730.0,600.0,0.7388663967611336,0.6072874493927125
SAMP_045,1047,Taxon_1047,G,genus,256.0,192.0,0.2591093117408907,0.19433198380566802
SAMP_045,1048,Taxon_1048,S,species,184.0,64.0,0.1862348178137652,0.06477732793522267
SAMP_045,1049,Taxon_1049,D,D,144.0,126.0,0.145748987854251,0.12753036437246965
SAMP_045,1053,Taxon_1053,F,family,245.0,173.0,0.2479757085020243,0.17510121457489877
SAMP_045,1054,Taxon_1054,G,genus,186.0,102.0,0.1882591093117409,0.10323886639676114
SAMP_045,1061,Taxon_1061,G,genus,961.0,107.0,0.9726720647773279,0.1082995951417004
SAMP_045,1063,Taxon_1063,D,D,985.0,838.0,0.9969635627530364,0.8481781376518218
SAMP_045,1064,Taxon_1064,P,phylum,350.0,256.0,0.354251012145749,0.2591093117408907
SAMP_045,1066,Taxon_1066,O,order,349.0,57.0,0.3532388663967611,0.057692307692307696
SAMP_045,1067,Taxon_1067,F,family,83.0,9.0,0.0840080971659919,0.009109311740890687
SAMP_045,1068,Taxon_1068,G,genus,532.0,320.0,0.5384615384615384,0.32388663967611336
SAMP_045,1069,Taxon_1069,S,species,988.0,596.0,1.0,0.6032388663967612
SAMP_045,1070,Taxon_1070,D,D,792.0,704.0,0.8016194331983806,0.7125506072874493
SAMP_045,1071,Taxon_1071,P,phylum,357.0,149.0,0.36133603238866396,0.1508097165991903
SAMP_045,1072,Taxon_1072,C,class,377.0,137.0,0.3815789473684211,0.13866396761133604
SAMP_045,1073,Taxon_1073,O,order,171.0,102.0,0.17307692307692307,0.10323886639676114
SAMP_045,1075,Taxon_1075,G,genus,392.0,332.0,0.3967611336032389,0.3360323886639676
SAMP_045,1076,Taxon_1076,S,species,102.0,75.0,0.10323886639676114,0.07591093117408906
SAMP_045,1080,Taxon_1080,O,order,824.0,405.0,0.8340080971659919,0.409919028340081
SAMP_045,1088,Taxon_1088,F,family,648.0,355.0,0.6558704453441295,0.35931174089068824
SAMP_045,1091,Taxon_1091,D,D,28.0,4.0,0.02834008097165992,0.004048582995951417
SAMP_045,1093,Taxon_1093,C,class,18.0,8.0,0.018218623481781375,0.008097165991902834
SAMP_045,1094,Taxon_1094,O,order,147.0,54.0,0.14878542510121456,0.05465587044534413
SAMP_045,1096,Taxon_1096,G,genus,490.0,75.0,0.4959514170040486,0.07591093117408906
SAMP_045,1097,Taxon_1097,S,species,282.0,230.0,0.2854251012145749,0.23279352226720648
SAMP_045,1098,Taxon_1098,D,D,861.0,562.0,0.8714574898785425,0.5688259109311741
SAMP_045,1099,Taxon_1099,P,phylum,852.0,168.0,0.8623481781376519,0.1700404858299595
SAMP_046,1000,Taxon_1000,D,D,535.0,194.0,0.541497975708502,0.19635627530364372
SAMP_046,1001,Taxon_1001,P,phylum,777.0,481.0,0.7864372469635628,0.4868421052631579
SAMP_046,1011,Taxon_1011,F,family,587.0,330.0,0.5941295546558705,0.3340080971659919
SAMP_046,1012,Taxon_1012,G,genus,307.0,189.0,0.3107287449392713,0.19129554655870445
SAMP_046,1014,Taxon_1014,D,D,942.0,416.0,0.9534412955465587,0.42105263157894735
SAMP_046,1016,Taxon_1016,C,class,375.0,330.0,0.37955465587044535,0.3340080971659919
SAMP_046,1017,Taxon_1017,O,order,157.0,124.0,0.15890688259109312,0.12550607287449392
SAMP_046,1019,Taxon_1019,G,genus,203.0,95.0,0.2054655870445344,0.09615384615384616
SAMP_046,1020,Taxon_1020,S,species,988.0,426.0,1.0,0.4311740890688259
SAMP_046,1021,Taxon_1021,D,D,660.0,144.0,0.6680161943319838,0.145748987854251
SAMP_046,1023,Taxon_1023,C,class,379.0,160.0,0.38360323886639675,0.16194331983805668
SAMP_046,1025,Taxon_1025,F,family,303.0,76.0,0.3066801619433198,0.07692307692307693
SAMP_046,1027,Taxon_1027,S,species,569.0,67.0,0.5759109311740891,0.06781376518218624
SAMP_046,1028,Taxon_1028,D,D,785.0,558.0,0.7945344129554656,0.5647773279352226
SAMP_046,1029,Taxon_1029,P,phylum,107.0,60.0,0.1082995951417004,0.06072874493927125
SAMP_046,1030,Taxon_1030,C,class,186.0,111.0,0.1882591093117409,0.11234817813765183
SAMP_046,1032,Taxon_1032,F,family,228.0,61.0,0.23076923076923078,0.06174089068825911
SAMP_046,1033,Taxon_1033,G,genus,47.0,7.0,0.04757085020242915,0.00708502024291498
SAMP_046,1035,Taxon_1035,D,D,267.0,160.0,0.2702429149797571,0.16194331983805668
SAMP_046,1036,Taxon_1036,P,phylum,726.0,401.0,0.7348178137651822,0.4058704453441296
SAMP_046,1039,Taxon_1039,F,family,956.0,304.0,0.9676113360323887,0.3076923076923077
SAMP_046,1040,Taxon_1040,G,genus,869.0,256.0,0.8795546558704453,0.2591093117408907
SAMP_046,1042,Taxon_1042,D,D,180.0,140.0,0.18218623481781376,0.1417004048582996
SAMP_046,1044,Taxon_1044,C,class,957.0,238.0,0.9686234817813765,0.2408906882591093
SAMP_046,1046,Taxon_1046,F,family,221.0,176.0,0.2236842105263158,0.17813765182186234
SAMP_046,1048,Taxon_1048,S,species,396.0,248.0,0.4008097165991903,0.25101214574898784
SAMP_046,1050,Taxon_1050,P,phylum,510.0,157.0,0.5161943319838057,0.15890688259109312
SAMP_046,1051,Taxon_1051,C,class,560.0,494.0,0.5668016194331984,0.5
SAMP_046,1055,Taxon_1055,S,species,903.0,638.0,0.9139676113360324,0.645748987854251
SAMP_046,1057,Taxon_1057,P,phylum,983.0,433.0,0.9949392712550608,0.4382591093117409
SAMP_046,1060,Taxon_1060,F,family,216.0,146.0,0.21862348178137653,0.14777327935222673
SAMP_046,1063,Taxon_1063,D,D,407.0,364.0,0.41194331983805665,0.3684210526315789
SAMP_046,1065,Taxon_1065,C,class,268.0,128.0,0.27125506072874495,0.12955465587044535
SAMP_046,1067,Taxon_1067,F,family,474.0,346.0,0.4797570850202429,0.35020242914979755
SAMP_046,1068,Taxon_1068,G,genus,879.0,622.0,0.8896761133603239,0.6295546558704453
SAMP_046,1069,Taxon_1069,S,species,324.0,122.0,0.32793522267206476,0.12348178137651822
SAMP_046,1073,Taxon_1073,O,order,364.0,131.0,0.3684210526315789,0.1325910931174089
SAMP_046,1074,Taxon_1074,F,family,670.0,561.0,0.6781376518218624,0.5678137651821862
SAMP_046,1077,Taxon_1077,D,D,793.0,504.0,0.8026315789473685,0.5101214574898786
SAMP_046,1078,Taxon_1078,P,phylum,981.0,461.0,0.992914979757085,0.4665991902834008
SAMP_046,1080,Taxon_1080,O,order,287.0,91.0,0.29048582995951416,0.09210526315789473
SAMP_046,1085,Taxon_1085,P,phylum,637.0,452.0,0.6447368421052632,0.4574898785425101
SAMP_046,1088,Taxon_1088,F,family,102.0,79.0,0.10323886639676114,0.07995951417004049
SAMP_046,1090,Taxon_1090,S,species,423.0,367.0,0.42813765182186236,0.3714574898785425
SAMP_046,1092,Taxon_1092,P,phylum,204.0,48.0,0.20647773279352227,0.048582995951417005
SAMP_046,1094,Taxon_1094,O,order,939.0,581.0,0.9504048582995951,0.5880566801619433
SAMP_046,1095,Taxon_1095,F,family,615.0,75.0,0.6224696356275303,0.07591093117408906
SAMP_046,1098,Taxon_1098,D,D,465.0,140.0,0.4706477732793522,0.1417004048582996
SAMP_046,1099,Taxon_1099,P,phylum,303.0,134.0,0.3066801619433198,0.13562753036437247
SAMP_047,1000,Taxon_1000,D,D,532.0,199.0,0.5445240532241555,0.20368474923234392
SAMP_047,1002,Taxon_1002,C,class,774.0,641.0,0.7922210849539406,0.6560900716479018
SAMP_047,1003,Taxon_1003,O,order,110.0,35.0,0.11258955987717502,0.03582395087001024
SAMP_047,1006,Taxon_1006,S,species,282.0,67.0,0.28863868986693964,0.06857727737973388
SAMP_047,1007,Taxon_1007,D,D,519.0,350.0,0.5312180143295804,0.35823950870010235
SAMP_047,1013,Taxon_1013,S,species,46.0,12.0,0.04708290685772774,0.012282497441146366
SAMP_047,1014,Taxon_1014,D,D,977.0,425.0,1.0,0.43500511770726713
SAMP_047,1016,Taxon_1016,C,class,241.0,25.0,0.24667349027635618,0.0255885363357216
SAMP_047,1017,Taxon_1017,O,order,521.0,456.0,0.5332650972364381,0.46673490276356194
SAMP_047,1018,Taxon_1018,F,family,369.0,164.0,0.37768679631525076,0.16786079836233367
SAMP_047,1019,Taxon_1019,G,genus,800.0,700.0,0.8188331627430911,0.7164790174002047
SAMP_047,1020,Taxon_1020,S,species,902.0,191.0,0.9232343909928352,0.195496417604913
SAMP_047,1021,Taxon_1021,D,D,130.0,74.0,0.1330603889457523,0.07574206755373593
SAMP_047,1023,Taxon_1023,C,class,939.0,687.0,0.9611054247697032,0.7031729785056294
SAMP_047,1024,Taxon_1024,O,order,813.0,591.0,0.8321392016376663,0.6049129989764586
SAMP_047,1025,Taxon_1025,F,family,60.0,11.0,0.06141248720573183,0.011258955987717503
SAMP_047,1027,Taxon_1027,S,species,524.0,133.0,0.5363357215967247,0.13613101330603888
SAMP_047,1030,Taxon_1030,C,class,757.0,610.0,0.77482088024565,0.6243602865916069
SAMP_047,1031,Taxon_1031,O,order,132.0,114.0,0.13510747185261002,0.11668372569089049
SAMP_047,1032,Taxon_1032,F,family,243.0,90.0,0.24872057318321392,0.09211873080859775
SAMP_047,1036,Taxon_1036,P,phylum,433.0,318.0,0.44319344933469806,0.3254861821903787
SAMP_047,1038,Taxon_1038,O,order,870.0,546.0,0.8904810644831116,0.5588536335721597
SAMP_047,1039,Taxon_1039,F,family,567.0,203.0,0.5803480040941658,0.20777891504605936
SAMP_047,1042,Taxon_1042,D,D,375.0,177.0,0.38382804503582396,0.1811668372569089
SAMP_047,1043,Taxon_1043,P,phylum,559.0,419.0,0.5721596724667349,0.428863868986694
SAMP_047,1044,Taxon_1044,C,class,616.0,138.0,0.6305015353121801,0.14124872057318322
SAMP_047,1045,Taxon_1045,O,order,473.0,346.0,0.4841351074718526,0.3541453428863869
SAMP_047,1046,Taxon_1046,F,family,58.0,8.0,0.0593654042988741,0.008188331627430911
SAMP_047,1054,Taxon_1054,G,genus,128.0,95.0,0.13101330603889458,0.09723643807574207
SAMP_047,1059,Taxon_1059,O,order,509.0,188.0,0.5209825997952917,0.19242579324462641
SAMP_047,1061,Taxon_1061,G,genus,626.0,87.0,0.6407369498464688,0.08904810644831115
SAMP_047,1063,Taxon_1063,D,D,825.0,183.0,0.8444216990788127,0.18730808597748208
SAMP_047,1064,Taxon_1064,P,phylum,292.0,223.0,0.29887410440122825,0.22824974411463664
SAMP_047,1065,Taxon_1065,C,class,48.0,18.0,0.04912998976458546,0.01842374616171955
SAMP_047,1067,Taxon_1067,F,family,786.0,607.0,0.804503582395087,0.6212896622313203
SAMP_047,1069,Taxon_1069,S,species,28.0,11.0,0.028659160696008188,0.011258955987717503
SAMP_047,1072,Taxon_1072,C,class,118.0,97.0,0.12077789150460594,0.0992835209825998
SAMP_047,1073,Taxon_1073,O,order,691.0,484.0,0.7072671443193449,0.4953940634595701
SAMP_047,1077,Taxon_1077,D,D,326.0,267.0,0.3336745138178096,0.27328556806550663
SAMP_047,1078,Taxon_1078,P,phylum,184.0,64.0,0.18833162743091095,0.06550665301944729
SAMP_047,1080,Taxon_1080,O,order,645.0,322.0,0.6601842374616171,0.3295803480040942
SAMP_047,1081,Taxon_1081,F,family,688.0,338.0,0.7041965199590583,0.345957011258956
SAMP_047,1082,Taxon_1082,G,genus,533.0,247.0,0.5455475946775844,0.25281473899692936
SAMP_047,1085,Taxon_1085,P,phylum,715.0,329.0,0.7318321392016377,0.3367451381780962
SAMP_047,1086,Taxon_1086,C,class,515.0,446.0,0.5271238485158649,0.4564994882292733
SAMP_047,1087,Taxon_1087,O,order,839.0,258.0,0.8587512794268168,0.2640736949846469
SAMP_047,1088,Taxon_1088,F,family,959.0,619.0,0.9815762538382804,0.6335721596724667
SAMP_047,1089,Taxon_1089,G,genus,164.0,139.0,0.16786079836233367,0.14227226202661208
SAMP_047,1091,Taxon_1091,D,D,932.0,742.0,0.9539406345957011,0.759467758444217
SAMP_047,1092,Taxon_1092,P,phylum,639.0,486.0,0.654042988741044,0.49744114636642783
SAMP_047,1094,Taxon_1094,O,order,217.0,125.0,0.22210849539406347,0.12794268167860798
SAMP_047,1096,Taxon_1096,G,genus,647.0,341.0,0.6622313203684749,0.3490276356192426
SAMP_047,1097,Taxon_1097,S,species,679.0,193.0,0.6949846468781986,0.19754350051177072
SAMP_048,1001,Taxon_1001,P,phylum,314.0,190.0,0.3187817258883249,0.19289340101522842
SAMP_048,1002,Taxon_1002,C,class,753.0,425.0,0.7644670050761422,0.43147208121827413
SAMP_048,1010,Taxon_1010,O,order,402.0,254.0,0.40812182741116754,0.2578680203045685
SAMP_048,1012,Taxon_1012,G,genus,38.0,12.0,0.03857868020304569,0.012182741116751269
SAMP_048,1013,Taxon_1013,S,species,580.0,475.0,0.5888324873096447,0.48223350253807107
SAMP_048,1015,Taxon_1015,P,phylum,11.0,6.0,0.01116751269035533,0.006091370558375634
SAMP_048,1016,Taxon_1016,C,class,338.0,181.0,0.3431472081218274,0.18375634517766498
SAMP_048,1017,Taxon_1017,O,order,942.0,466.0,0.9563451776649746,0.4730964467005076
SAMP_048,1021,Taxon_1021,D,D,62.0,24.0,0.06294416243654823,0.024365482233502538
SAMP_048,1022,Taxon_1022,P,phylum,843.0,150.0,0.8558375634517766,0.15228426395939088
SAMP_048,1023,Taxon_1023,C,class,81.0,45.0,0.08223350253807106,0.04568527918781726
SAMP_048,1024,Taxon_1024,O,order,818.0,144.0,0.8304568527918782,0.14619289340101524
SAMP_048,1026,Taxon_1026,G,genus,33.0,5.0,0.03350253807106599,0.005076142131979695
SAMP_048,1027,Taxon_1027,S,species,751.0,304.0,0.7624365482233503,0.3086294416243655
SAMP_048,1028,Taxon_1028,D,D,608.0,470.0,0.617258883248731,0.47715736040609136
SAMP_048,1029,Taxon_1029,P,phylum,48.0,39.0,0.048730964467005075,0.03959390862944162
SAMP_048,1030,Taxon_1030,C,class,657.0,103.0,0.667005076142132,0.10456852791878173
SAMP_048,1035,Taxon_1035,D,D,108.0,30.0,0.10964467005076142,0.030456852791878174
SAMP_048,1038,Taxon_1038,O,order,23.0,3.0,0.023350253807106598,0.003045685279187817
SAMP_048,1041,Taxon_1041,S,species,314.0,100.0,0.3187817258883249,0.10152284263959391
SAMP_048,1046,Taxon_1046,F,family,480.0,227.0,0.4873096446700508,0.23045685279187816
SAMP_048,1047,Taxon_1047,G,genus,726.0,406.0,0.7370558375634517,0.4121827411167513
SAMP_048,1051,Taxon_1051,C,class,87.0,45.0,0.0883248730964467,0.04568527918781726
SAMP_048,1052,Taxon_1052,O,order,454.0,262.0,0.46091370558375633,0.265989847715736
SAMP_048,1053,Taxon_1053,F,family,625.0,530.0,0.6345177664974619,0.5380710659898477
SAMP_048,1054,Taxon_1054,G,genus,532.0,384.0,0.5401015228426396,0.3898477157360406
SAMP_048,1055,Taxon_1055,S,species,147.0,32.0,0.14923857868020304,0.03248730964467005
SAMP_048,1056,Taxon_1056,D,D,756.0,180.0,0.76751269035533,0.18274111675126903
SAMP_048,1057,Taxon_1057,P,phylum,777.0,140.0,0.7888324873096447,0.14213197969543148
SAMP_048,1058,Taxon_1058,C,class,728.0,502.0,0.7390862944162436,0.5096446700507614
SAMP_048,1059,Taxon_1059,O,order,430.0,285.0,0.4365482233502538,0.2893401015228426
SAMP_048,1062,Taxon_1062,S,species,942.0,716.0,0.9563451776649746,0.7269035532994924
SAMP_048,1066,Taxon_1066,O,order,743.0,456.0,0.7543147208121828,0.46294416243654823
SAMP_048,1067,Taxon_1067,F,family,241.0,133.0,0.24467005076142131,0.1350253807106599
SAMP_048,1069,Taxon_1069,S,species,901.0,392.0,0.9147208121827411,0.3979695431472081
SAMP_048,1073,Taxon_1073,O,order,377.0,218.0,0.38274111675126904,0.22131979695431472
SAMP_048,1074,Taxon_1074,F,family,387.0,63.0,0.3928934010152284,0.06395939086294417
SAMP_048,1075,Taxon_1075,G,genus,790.0,260.0,0.8020304568527918,0.2639593908629442
SAMP_048,1077,Taxon_1077,D,D,208.0,114.0,0.21116751269035533,0.11573604060913706
SAMP_048,1079,Taxon_1079,C,class,15.0,2.0,0.015228426395939087,0.0020304568527918783
SAMP_048,1080,Taxon_1080,O,order,296.0,68.0,0.300507614213198,0.06903553299492386
SAMP_048,1081,Taxon_1081,F,family,985.0,235.0,1.0,0.23857868020304568
SAMP_048,1084,Taxon_1084,D,D,366.0,245.0,0.3715736040609137,0.24873096446700507
SAMP_048,1089,Taxon_1089,G,genus,689.0,97.0,0.6994923857868021,0.09847715736040609
SAMP_048,1090,Taxon_1090,S,species,531.0,155.0,0.5390862944162437,0.15736040609137056
SAMP_048,1092,Taxon_1092,P,phylum,35.0,5.0,0.03553299492385787,0.005076142131979695
SAMP_048,1093,Taxon_1093,C,class,846.0,250.0,0.8588832487309644,0.25380710659898476
